lat,lon,adr,name,start_t,end_t,mood_date,mood
40.8438566,14.2580572,"Via Nuova Marina, 5 80133 Napoli NA Italia",Gran Gusto,2019-12-05T17:00:18Z,2019-12-05T17:08:30.034Z,2019-12-05,good
40.8358315,14.243766,"Via Chiaia, 159 80121 Napoli NA Italia",Chiaja Cafè,2019-12-05T17:39:08.006Z,2019-12-05T18:34:02.095Z,2019-12-05,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-12-06T13:34:44.406Z,2019-12-06T13:45:19.301Z,2019-12-06,good
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-12-06T13:53:17.824Z,2019-12-06T15:20:56.036Z,2019-12-06,good
40.8993874,14.3162979,"Via Ponza, 5 80026 San Salvatore, Casoria NA Italia",Higuana Calcio,2019-12-06T19:48:28.283Z,2019-12-06T21:38:01.809Z,2019-12-06,good
40.8498509,14.2578597,"Via S. Gregorio Armeno, 29 80138 Napoli NA Italia",San Gregorio Armeno,2019-12-07T16:01:53.379Z,2019-12-07T16:58:07.084Z,2019-12-07,meh
40.849998,14.260013,"Via San Biagio Dei Librai, 65 80138 Napoli NA Italia",Fanta Universe,2019-12-07T17:00:07.748Z,2019-12-07T17:15:27.667Z,2019-12-07,meh
40.8510695,14.2569047,"Piazza San Gaetano, 68 80138 Napoli NA Italia",Napoli Sotterranea Percorso Ufficiale e Autorizzato,2019-12-07T17:32:57.662Z,2019-12-07T18:05:03.291Z,2019-12-07,meh
40.846325,14.257881,"Via Leopoldo Rodinò, 22 80133 Napoli NA Italia",Department of Political Science,2019-12-09T13:57:47.515Z,2019-12-09T16:23:26.769Z,2019-12-09,meh
40.8468876,14.2508072,"Piazza Sette Settembre 20/21 Via Domenico Capitelli, 27 80134 Napoli NA Italia",Tacos,2019-12-11T12:49:09.218Z,2019-12-11T13:44:04.309Z,2019-12-11,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-12-12T11:32:20.606Z,2019-12-12T13:17:04.895Z,2019-12-12,good
40.8507734,14.2228564,"Via Simone Martini, 81 80128 Napoli NA Italia",Pizzeria - Rosticceria D'Auria,2019-12-12T18:09:06.755Z,2019-12-12T18:30:03.278Z,2019-12-12,good
40.8195296,14.0611232,Viale Carlo Vanvitelli 80070 Bacoli NA Italia,Madcap Public House,2019-12-12T19:13:34.598Z,2019-12-12T19:47:55.646Z,2019-12-12,good
40.7944469,14.0659182,"Via Panoramica, 183 80070 Monte di Procida NA Italia",Family Nest,2019-12-12T19:55:49Z,2019-12-12T21:17:48.638Z,2019-12-12,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-12-13T09:41:30.835Z,2019-12-13T11:32:55.978Z,2019-12-13,good
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-12-13T14:14:20.711Z,2019-12-13T15:01:41.743Z,2019-12-13,good
40.8489606,14.232319,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2019-12-14T16:25:11.436Z,2019-12-14T22:32:43.398Z,2019-12-14,good
40.8892535,14.3281215,"Via Lufrano, SNC 80026 Casoria NA Italia",Paintball Napoli Extreme,2019-12-15T15:00:49.297Z,2019-12-15T16:25:19.824Z,2019-12-15,meh
40.8489606,14.232319,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2019-12-15T17:42:20.920Z,2019-12-15T21:08:12.679Z,2019-12-15,meh
40.8534704,14.251242,80137 Napoli NA Italia,Museo,2019-12-16T14:46:19.183Z,2019-12-16T14:59:44.115Z,2019-12-16,good
40.8489606,14.232319,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2019-12-16T15:19:44.760Z,2019-12-16T19:19:06.778Z,2019-12-16,good
40.8534704,14.251242,80137 Napoli NA Italia,Museo,2019-12-17T16:51:36.618Z,2019-12-17T17:03:44.806Z,2019-12-17,good
40.8489606,14.232319,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon - Ospedale Santobono,2019-12-17T17:26:00.834Z,2019-12-17T21:12:54Z,2019-12-17,good
40.8520049,14.2709413,80142 Napoli NA Italia,Piazza Garibaldi,2019-12-18T17:58:21.413Z,2019-12-18T18:14:33.668Z,2019-12-18,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-12-19T09:51:32.417Z,2019-12-19T13:13:09.284Z,2019-12-19,good
40.8416118,14.2489927,"Via Ponte di Tappia, 92 80133 Napoli NA Italia",Mandara,2019-12-19T13:28:44.605Z,2019-12-19T14:00:52.547Z,2019-12-19,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-12-20T09:44:11.722Z,2019-12-20T11:29:00.884Z,2019-12-20,good
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-12-20T13:54:03.211Z,2019-12-20T15:15:24.305Z,2019-12-20,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-12-21T20:24:58.244Z,2019-12-21T21:01:55.261Z,2019-12-21,rad
40.8980457,14.1697713,"Via S. Rocco, 238 80016 Marano di Napoli NA Italia",Bocadito soul food,2019-12-21T21:46:28Z,2019-12-21T23:46:41.772Z,2019-12-21,rad
40.9303351,14.1375955,"Via S. Francesco a Patria, 214 80014 Giugliano in Campania NA Italia",Crystal Cafe,2019-12-22T00:12:47.900Z,2019-12-22T01:25:59.165Z,2019-12-22,rad
40.92569,14.19756,"Via Aniello Palumbo, 179 80014 Giugliano in Campania NA Italia","Via Aniello Palumbo, 179",2019-12-22T12:40:43.308Z,2019-12-22T18:35:48.489Z,2019-12-22,rad
40.8424948,14.2489206,80133 Napoli NA Italia,Toledo,2019-12-24T16:28:17Z,2019-12-24T16:35:37.390Z,2019-12-24,good
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-12-24T17:04:22.531Z,2019-12-24T17:26:54.469Z,2019-12-24,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-12-24T17:26:54.469Z,2019-12-24T18:29:50.928Z,2019-12-24,good
40.8444859,14.2489249,"Piazza Carità, 14 80134 Napoli NA Italia",Ceraldi Caffè,2019-12-26T11:12:51.181Z,2019-12-26T12:21:37.644Z,2019-12-26,good
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-12-27T17:36:30.720Z,2019-12-27T18:08:19.921Z,2019-12-27,rad
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2019-12-27T18:20:32.507Z,2019-12-27T18:36:38.184Z,2019-12-27,rad
40.8436302,14.2300341,"Via Alessandro Scarlatti, 129 80129 Napoli NA Italia",ZARA,2019-12-27T18:39:57.297Z,2019-12-27T19:13:40.964Z,2019-12-27,rad
40.8432235,14.2294126,"Via Giovanni Merliani, 38 80127 Napoli NA Italia",McDonald's,2019-12-27T19:18:04.690Z,2019-12-27T19:57:31.548Z,2019-12-27,rad
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-12-27T20:17:59.530Z,2019-12-27T21:04:44.400Z,2019-12-27,rad
40.8499804,14.2310782,"Via Mario Fiore, 34 80129 Napoli NA Italia","Via Mario Fiore, 34",2019-12-30T11:12:44.078Z,2019-12-30T11:21:08.545Z,2019-12-30,rad
40.8470377,14.2272164,"Via Luca Giordano, 113 80129 Napoli NA Italia",Flor dò Cafè,2019-12-30T11:25:08.495Z,2019-12-30T11:32:11.195Z,2019-12-30,rad
40.8477388,14.2281034,"P.za degli Artisti, 1 Napoli NA Italia","P.za degli Artisti, 1",2019-12-30T11:41:20Z,2019-12-30T12:17:29.814Z,2019-12-30,rad
40.84411,14.227789,"Via Luca Giordano, 59 80127 Napoli NA Italia",SEPHORA NAPOLI VOMERO,2019-12-30T12:25:59.280Z,2019-12-30T12:54:11.703Z,2019-12-30,rad
40.8470377,14.2272164,"Via Luca Giordano, 113 80129 Napoli NA Italia",Flor dò Cafè,2019-12-30T12:58:14.445Z,2019-12-30T13:14:44.246Z,2019-12-30,rad
40.8502217,14.2231834,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2019-12-30T13:23:16.399Z,2019-12-30T19:30:25.710Z,2019-12-30,rad
40.8499804,14.2310782,"Via Mario Fiore, 34 80129 Napoli NA Italia","Via Mario Fiore, 34",2019-12-30T19:37:43.119Z,2019-12-30T19:47:47.507Z,2019-12-30,rad
40.8469218,14.2503528,"Vico Quercia, 10 80134 Napoli NA Italia",OAK Napoli Wine And Craft Beer,2019-12-31T14:51:53.666Z,2019-12-31T15:44:48.948Z,2019-12-31,rad
40.853782,14.2519871,80137 Napoli NA Italia,Museo,2019-12-31T15:56:25.197Z,2019-12-31T16:16:26.504Z,2019-12-31,rad
40.8529221,14.2723433,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Neaples Centrale,2019-12-31T16:43:49.160Z,2019-12-31T17:17:39Z,2019-12-31,rad
40.8502217,14.2231834,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2019-12-31T19:16:13.309Z,2020-01-01T03:25:02.371Z,2019-12-31,rad
40.8694544,14.216172,"Via Sergio Pansini, 5 80131 Napoli NA Italia",Federico II University Hospital,2019-02-09T15:14:19.535Z,2019-02-09T18:03:45.342Z,2019-02-09,good
40.8746017,14.3465554,"Via Caduti di Nassiria, 10 80040 Volla NA Italia",Bar Picasso,2019-02-09T18:24:10.065Z,2019-02-10T17:28:59.355Z,2019-02-09,good
40.8456967,14.2551578,"Vico Banchi Nuovi, 9 80134 Napoli NA Italia",University of Naples L'Orientale,2019-02-11T08:34:18.547Z,2019-02-11T11:30:54.632Z,2019-02-11,meh
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-02-12T09:04:38.048Z,2019-02-12T09:37:11.107Z,2019-02-12,meh
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-02-13T09:27:01.318Z,2019-02-13T10:30:48.604Z,2019-02-13,meh
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-02-13T10:55:44.249Z,2019-02-16T21:36:36.012Z,2019-02-13,meh
40.8504621,14.2461381,"Salita Pontecorvo, 46 80135 Napoli NA Italia",Scugnizzo Liberato,2019-02-16T22:03:04.195Z,2019-02-17T00:14:32.173Z,2019-02-16,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-02-17T00:36:48Z,2019-02-19T08:44:13Z,2019-02-17,meh
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-02-19T08:55:12.079Z,2019-02-19T09:54:08.145Z,2019-02-19,rad
40.8414236,14.2510298,"Via Miguel Cervantes de Saavedra, 66 80133 Napoli NA Italia",'O Macarò,2019-02-21T13:21:47.702Z,2019-02-21T14:51:08.486Z,2019-02-21,meh
40.8481795,14.2544539,"Via Benedetto Croce, 30/31 80134 Napoli NA Italy",Leopoldo Cafebar,2019-02-22T08:59:17.442Z,2019-02-22T11:27:19Z,2019-02-22,good
40.9448566,14.2618454,"Traversa II Giuseppe Mazzini, 8 80027 Frattamaggiore NA Italia",Sound Music Club,2019-02-22T21:11:30Z,2019-02-23T00:13:19.403Z,2019-02-22,good
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-02-24T09:04:10.927Z,2019-02-24T09:14:32.287Z,2019-02-24,good
40.8995061,14.2587853,"Via Comunale Limitone d'Arzano, 43 80144 Napoli NA Italia",Associazione Sportiva Fondazione Andrea Capasso,2019-02-24T10:14:28.148Z,2019-02-24T11:56:51.362Z,2019-02-24,good
40.8929317,14.2398455,80145 Napoli NA Italia,Piscinola,2019-02-24T12:11:11Z,2019-02-24T12:22:18.944Z,2019-02-24,good
40.8529221,14.2723433,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2019-02-27T18:42:22.566Z,2019-02-27T18:55:01.629Z,2019-02-27,good
40.823435,14.183897,"Viale John Fitzgerald Kennedy, 12 80125 Napoli NA Italia",Bowling Oltremare,2019-01-05T22:42:18.018Z,2019-01-05T23:31:14.788Z,2019-01-05,meh
40.8483456,14.2342762,"Viale Michelangelo, 57 d 80129 Napoli NA Italia",Il Ciottolo,2019-01-06T00:32:52Z,2019-01-06T01:29:29.680Z,2019-01-06,bad
40.8462711,14.2641405,"Via Nuova Marina, 120 80133 Napoli NA Italia",Palazzo Salgar,2019-01-07T22:11:06.580Z,2019-01-07T22:23:58Z,2019-01-07,bad
40.8470936,14.2517471,"Piazza del Gesù Nuovo, 2 80134 Napoli NA Italia",Gesù Nuovo Square,2019-01-09T11:00:26.838Z,2019-01-09T11:37:47.157Z,2019-01-09,good
40.8503936,14.2553743,"Via dei Tribunali, 32 80138 Napoli NA Italia",Gino e Toto Sorbillo,2019-01-09T11:43:58.144Z,2019-01-09T13:31:52.412Z,2019-01-09,good
40.8474843,14.2455554,"Piazza Montesanto, 25 80135 Napoli NA Italia",Istituto Paritario Bianchi dei Padri Barnabiti,2019-01-09T13:45:29.863Z,2019-01-09T14:02:20.919Z,2019-01-09,good
40.8435511,14.228525,"Via Alessandro Scarlatti, 183 80127 Napoli NA Italia",Caffe' Roma Scarlatti Srl,2019-01-09T14:41:45.132Z,2019-01-09T14:47:35.236Z,2019-01-09,good
40.8518562,14.2467651,"Via Salvatore Tommasi, 20 80135 Napoli NA Italia",San Giuseppe dei Vecchi e Immacolata di Lourdes,2019-01-10T09:41:51Z,2019-01-10T10:18:34.604Z,2019-01-10,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-01-10T10:36:15.011Z,2019-01-10T15:01:57.555Z,2019-01-10,good
40.8464548,14.2560308,"Via Mezzocannone, 75 80134 Napoli NA Italia",Tandem d'asporto,2019-01-11T19:09:54.692Z,2019-01-11T19:50:29.927Z,2019-01-11,good
40.8283157,14.2476044,"Via Eldorado, 3 80132 Napoli NA Italia",Ovo Castle,2019-01-12T13:08:50.130Z,2019-01-12T13:20:19.281Z,2019-01-12,rad
40.8300678,14.2456952,"Via Partenope, 31 80121 Napoli NA Italia",Gusto & Gusto,2019-01-12T13:49:12.613Z,2019-01-12T15:12:50.433Z,2019-01-12,rad
40.8320239,14.2399268,"Via Francesco Caracciolo, 38 80122 Napoli NA Italia",Playground,2019-01-12T15:18:54.006Z,2019-01-12T15:37:03.635Z,2019-01-12,rad
40.8345921,14.2423378,"via Santa Caterina a Via Chiaia, 23 80133 Napoli NA Italia",Feltrinelli Bookstores,2019-01-12T15:45:10.843Z,2019-01-12T15:55:47.504Z,2019-01-12,rad
40.8466152,14.2472492,"Via Portamedina, 3/4 5 80134 Napoli NA Italia",Pescheria Azzurra,2019-01-12T16:30:31.295Z,2019-01-12T16:46:01.996Z,2019-01-12,rad
40.8481795,14.2544539,"Via Benedetto Croce, 30/31 80134 Napoli NA Italy",Leopoldo Cafebar,2019-01-12T17:27:29.718Z,2019-01-12T17:35:36.854Z,2019-01-12,rad
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-01-12T18:03:53.687Z,2019-01-12T22:05:18Z,2019-01-12,rad
40.8421077,14.2476472,"Vico Lungo Teatro Nuovo, 31 80134 Napoli NA Italia",Pisadog 19,2019-01-12T22:13:57.170Z,2019-01-12T22:43:53.561Z,2019-01-12,rad
40.8470936,14.2517471,"Piazza del Gesù Nuovo, 2 80134 Napoli NA Italia",Gesù Nuovo Square,2019-01-12T22:54:07.650Z,2019-01-12T23:00:55.164Z,2019-01-12,rad
40.8483179,14.2552849,"Via Mezzocannone, 145 80134 Napoli NA Italia",PaninAzz!,2019-01-12T23:01:15.600Z,2019-01-12T23:57:01.780Z,2019-01-12,rad
40.8459443,14.2557766,"Via S. Giovanni Maggiore Pignatelli, 27 80134 Napoli NA Italia",Kestè,2019-01-13T00:01:05.652Z,2019-01-13T00:57:49.537Z,2019-01-13,meh
40.8540952,14.270691,"Corso Arnaldo Lucci, 74/76 80142 Napoli NA Italia",Gi Optical Sas,2019-01-18T13:17:53.242Z,2019-01-18T13:37:58.956Z,2019-01-18,bad
40.842285,14.2497712,"Via Roberto Bracco, 4/8 80100 Napoli NA Italia",Conad - Supermercato,2019-01-21T09:57:14.952Z,2019-01-21T10:03:15.851Z,2019-01-21,bad
40.8394614,14.2300321,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Duca di Martina National Ceramic Museum at Villa Floridiana,2019-01-21T10:28:57.081Z,2019-01-21T10:53:23.499Z,2019-01-21,bad
40.8424288,14.2291252,"Via Domenico Cimarosa, 77 80127 Napoli NA Italia",Parco villa Floridiana,2019-01-21T11:02:48.180Z,2019-01-21T11:45:54Z,2019-01-21,bad
40.8458382,14.2478436,"Via Pignasecca, 35 80134 Napoli NA Italia",Coppola Vincenzo,2019-01-21T12:17:44.755Z,2019-01-23T10:51:27Z,2019-01-21,bad
40.8441695,14.2586909,"Via Nuova Marina, 20 80142 Napoli NA Italia",Intesa Sanpaolo Spa - Filiale HUB,2019-01-23T11:00:48.692Z,2019-01-23T12:25:59Z,2019-01-23,meh
40.8423793,14.2494379,"Via Armando Diaz, 20 80134 Napoli NA Italia",Caffè Bistrot Toledo,2019-01-23T18:38:28.043Z,2019-01-23T19:30:01.848Z,2019-01-23,meh
40.8454927,14.2507609,"Via Sant'Anna dei Lombardi, 34 80134 Napoli NA Italia",BAGAGLI Eddybags,2019-01-28T17:35:37.171Z,2019-01-28T18:03:36.850Z,2019-01-28,meh
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-01-28T21:24:56Z,2019-01-29T08:41:21.365Z,2019-01-28,meh
40.8365353,14.2504411,"Piazza del Plebiscito, 1 80132 Napoli NA Italia",Royal Palace of Naples,2019-01-29T10:31:21Z,2019-01-29T11:06:12Z,2019-01-29,good
50.7198766,-1.8821371,Terrace Rd Bournemouth BH2 5NN UK,NCP Car Park Bournemouth Terrace Road,2019-07-05T09:53:38.056Z,2019-07-05T10:32:16.563Z,2019-07-05,rad
50.717435,-1.876332,Westover Road Bournemouth BH2 5AH UK,Bournemouth Parks - Lower Gardens,2019-07-05T10:38:19.711Z,2019-07-05T11:04:56.042Z,2019-07-05,rad
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-05T11:09:31.375Z,2019-07-05T11:15:43.746Z,2019-07-05,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-05T11:19:29.516Z,2019-07-05T16:19:21.455Z,2019-07-05,rad
50.7257932,-1.861362,44 St Swithun's Rd Boscombe Bournemouth BH1 3RJ UK,Bournemouth Pizza Co,2019-07-05T17:35:57.411Z,2019-07-05T19:04:52.529Z,2019-07-05,rad
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-05T19:34:35.008Z,2019-07-06T08:40:03.602Z,2019-07-05,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-06T08:46:59.227Z,2019-07-06T10:34:34.890Z,2019-07-06,rad
50.7217802,-1.8758491,Richmond Gardens Shopping Centre Old Christchurch Rd Bournemouth BH1 1EP UK,Richmond Gardens Shopping Centre,2019-07-06T10:44:51.788Z,2019-07-06T11:11:56.346Z,2019-07-06,rad
50.7208471,-1.8825787,21 Commercial Rd Bournemouth BH2 5RP UK,The Avenue,2019-07-06T11:18:01.473Z,2019-07-06T11:32:13.887Z,2019-07-06,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-06T11:51:06.257Z,2019-07-06T14:40:55.595Z,2019-07-06,rad
50.7223669,-1.8733683,144 Old Christchurch Rd Bournemouth BH1 1NL UK,Pyramids,2019-07-06T14:56:10.740Z,2019-07-06T15:03:45.654Z,2019-07-06,rad
50.7198766,-1.8821371,Terrace Rd Bournemouth BH2 5NN UK,NCP Car Park Bournemouth Terrace Road,2019-07-06T15:09:54.990Z,2019-07-06T15:28:33.735Z,2019-07-06,rad
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-06T15:35:36.272Z,2019-07-07T09:14:30.431Z,2019-07-06,rad
50.7201496,-1.8844731,Vitalife skinny 26 B The Triangle Bournemouth BH2 5SE UK,Vitalife skinny,2019-07-07T09:23:42.696Z,2019-07-07T09:36:52Z,2019-07-07,rad
50.7217802,-1.8758491,Richmond Gardens Shopping Centre Old Christchurch Rd Bournemouth BH1 1EP UK,Richmond Gardens Shopping Centre,2019-07-07T09:44:36.387Z,2019-07-07T12:21:07.929Z,2019-07-07,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-07T12:32:57.578Z,2019-07-07T17:20:12.566Z,2019-07-07,rad
50.7213532,-1.8656533,"Lansdowne Roundabout Boscombe, Bournemouth BH1 3JJ UK",Bournemouth and Poole College,2019-07-07T17:28:31.774Z,2019-07-07T17:57:25.895Z,2019-07-07,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-07T19:42:56.564Z,2019-07-07T22:06:54.721Z,2019-07-07,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-08T12:41:01.833Z,2019-07-08T13:38:18.940Z,2019-07-08,rad
50.7200793,-1.8788846,Bournemouth BH1 1DY UK,Bournemouth Square (Stand O),2019-07-08T15:14:16.658Z,2019-07-08T15:29:43.366Z,2019-07-08,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-08T15:46:03.115Z,2019-07-08T17:08:14.170Z,2019-07-08,rad
50.7217515,-1.8660695,"Lansdowne Roundabout Boscombe, Bournemouth BH1 3JJ UK",The Bournemouth and Poole College International,2019-07-08T17:15:06.128Z,2019-07-08T18:02:34.477Z,2019-07-08,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-08T20:22:46.232Z,2019-07-08T20:36:58.598Z,2019-07-08,rad
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-08T20:45:05.096Z,2019-07-09T06:28:48Z,2019-07-08,rad
50.7272168,-1.8641023,Holdenhurst Rd Boscombe Bournemouth BH8 8HX UK,Bournemouth,2019-07-09T06:41:12.171Z,2019-07-09T06:55:37.605Z,2019-07-09,good
50.8997299,-1.4025121,St Cross House 18 Bernard St Southampton SO14 3PJ UK,Jobcentre Plus,2019-07-09T07:52:04.475Z,2019-07-09T09:01:39.143Z,2019-07-09,good
50.907232,-1.4133646,Central Station Bridge Blechynden Terrace Southampton SO15 1AL UK,Southampton Central,2019-07-09T09:17:10.798Z,2019-07-09T09:24:20.641Z,2019-07-09,good
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-09T10:27:40.354Z,2019-07-09T12:34:32Z,2019-07-09,good
50.7217802,-1.8758491,Richmond Gardens Shopping Centre Old Christchurch Rd Bournemouth BH1 1EP UK,Richmond Gardens Shopping Centre,2019-07-09T12:34:43.599Z,2019-07-09T12:43:35.677Z,2019-07-09,good
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-09T12:53:10.466Z,2019-07-09T15:38:19.075Z,2019-07-09,good
50.7206231,-1.8791728,"Unit 5&6, Bristol & West House Richmond Hill Dr Bournemouth BH2 6HE UK",Starbucks,2019-07-09T15:51:01.023Z,2019-07-09T16:24:33.666Z,2019-07-09,good
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-09T16:43:32.779Z,2019-07-09T17:03:11.670Z,2019-07-09,good
50.7213532,-1.8656533,"Lansdowne Roundabout Boscombe, Bournemouth BH1 3JJ UK",Bournemouth and Poole College,2019-07-09T17:11:32.613Z,2019-07-09T17:54:47Z,2019-07-09,good
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-09T20:23:31.866Z,2019-07-09T20:35:40.580Z,2019-07-09,good
50.7217802,-1.8758491,Richmond Gardens Shopping Centre Old Christchurch Rd Bournemouth BH1 1EP UK,Richmond Gardens Shopping Centre,2019-07-10T09:21:10.034Z,2019-07-10T09:50:40.345Z,2019-07-10,rad
50.7216299,-1.874567,27 Fir Vale Rd Bournemouth BH1 2JN UK,27 Fir Vale Rd,2019-07-10T10:00:56.058Z,2019-07-10T12:42:27.347Z,2019-07-10,rad
50.7247701,-1.8672498,Cranborne House St Paul's Pl Boscombe Bournemouth BH8 8HF UK,Cranborne House,2019-07-10T12:50:36.536Z,2019-07-10T13:15:32.529Z,2019-07-10,rad
50.6960382,-1.9303795,Poole BH13 7PN UK,Shore Road Car Park,2019-07-10T13:39:39.473Z,2019-07-10T14:25:54.484Z,2019-07-10,rad
50.6410988,-1.9278189,Studland Wood Swanage BH19 3AN UK,Studland Wood,2019-07-10T14:41:36Z,2019-07-10T14:49:42.956Z,2019-07-10,rad
50.695151,-1.930063,28 Shore Rd Poole BH13 7PJ UK,Jazz Cafe,2019-07-10T15:06:14.998Z,2019-07-10T16:23:30.801Z,2019-07-10,rad
